insider,len,mo2_sum,mo2_per_trade,mo2_ratio,mo6_sum,mo6_per_trade,mo6_ratio,year1_sum,year1_per_trade,year1_ratio
hadley randall d,1,0.5369317831610104,0.5369317831610104,100,1.377840889463863,1.377840889463863,100,1.7769885430389565,1.7769885430389565,100
carnahan scott w,2,1.1760164136159794,0.5880082068079897,100,3.45354508688184,1.72677254344092,100,4.215369049532379,2.1076845247661895,100
mcallister nancy,1,0.639084630454969,0.639084630454969,100,2.075704197417977,2.075704197417977,100,2.4383805064934228,2.4383805064934228,100
interwest partners x l p,2,-0.1226339290844594,-0.0613169645422297,0,-0.36523587206820773,-0.18261793603410387,0,-0.4270860399871006,-0.2135430199935503,0
pfinsgraff martin,1,0.05700211691979713,0.05700211691979713,100,0.12673000274983917,0.12673000274983917,100,0.16707711424199248,0.16707711424199248,100
harshman richard j,1,0.07958866697963528,0.07958866697963528,100,0.298611834606965,0.298611834606965,100,1.046580964311536,1.046580964311536,100
medler linda r,1,-0.05479450313568536,-0.05479450313568536,0,0.0016660524217925279,0.0016660524217925279,0,0.6376341278830288,0.6376341278830288,0
ingram david b,3,-0.32425891216859315,-0.10808630405619772,33,-0.19035258670910452,-0.06345086223636817,33,1.4813880456146988,0.49379601520489963,33
galante joseph c,1,-0.23537233155980827,-0.23537233155980827,0,-0.24107140527825405,-0.24107140527825405,0,0.5664893624730601,0.5664893624730601,0
becker norman p,2,0.05899195319676394,0.02949597659838197,50,0.2128520248344179,0.10642601241720895,50,0.13254794287297417,0.06627397143648708,50
de rothschild robert,1,0.37579562503604097,0.37579562503604097,100,0.19943413526730028,0.19943413526730028,100,-0.37234796432017153,-0.37234796432017153,100
hurt clint,2,1.5914427982345485,0.7957213991172742,100,1.602931962640458,0.801465981320229,100,0.981481411711073,0.4907407058555365,100
christensen christopher r,2,-0.2649195436794044,-0.1324597718397022,0,0.0,0.0,0,0.0,0.0,0
lamb scott e,2,0.5249537383901428,0.2624768691950714,100,1.3213359332017476,0.6606679666008738,100,3.4925788654619407,1.7462894327309704,100
christensen christopher r.,3,-0.35310192282163755,-0.11770064094054584,0,0.0,0.0,0,0.0,0.0,0
arvan peter d,3,0.3724187209814819,0.12413957366049395,66,0.8357054700239399,0.27856849000797995,66,0.3154150370499466,0.10513834568331554,66
gervasi martha s,2,-0.10958104464057584,-0.05479052232028792,0,-0.046603144065149225,-0.023301572032574613,0,-0.2283739918889964,-0.1141869959444982,0
whalen david g,9,0.7561468113609546,0.0840163123734394,77,1.6719366421978679,0.18577073802198532,77,2.9011954436410092,0.3223550492934455,77
farrell dawn lorraine,1,0.044955420517222996,0.044955420517222996,100,0.0,0.0,100,0.0,0.0,100
torgerson james p,1,-0.013459184117617127,-0.013459184117617127,0,0.05403781654018444,0.05403781654018444,0,0.0650864153860584,0.0650864153860584,0
farrell dawn l,1,0.044955420517222996,0.044955420517222996,100,0.0,0.0,100,0.0,0.0,100
erb thomas c,4,0.27379145498164337,0.06844786374541084,100,0.4439146649890522,0.11097866624726305,100,0.0,0.0,100
westphal mark w,2,0.14093886322017138,0.07046943161008569,100,0.19522045124407217,0.09761022562203608,100,0.22155032522847168,0.11077516261423584,100
kemper david w,1,0.03395342126303712,0.03395342126303712,100,0.10062754273619136,0.10062754273619136,100,0.2427163285670253,0.2427163285670253,100
harshman ellen f,1,0.06521733833014656,0.06521733833014656,100,0.22455798122136006,0.22455798122136006,100,0.4005016075657064,0.4005016075657064,100
callison edwin h,1,0.1051900258454909,0.1051900258454909,100,-0.05557208585177731,-0.05557208585177731,100,0.054381268248801115,0.054381268248801115,100
stiritz william p,2,0.2290226672635134,0.1145113336317567,100,-0.010850849470970994,-0.005425424735485497,100,0.12287744276561044,0.06143872138280522,100
cope brett alan,1,-0.15584416978441099,-0.15584416978441099,0,0.1883117017157798,0.1883117017157798,0,0.0,0.0,0
williams richard e,1,0.11321871679876591,0.11321871679876591,100,0.2296976767771214,0.2296976767771214,100,0.022228807430044007,0.022228807430044007,100
garrett joseph l,6,0.9082551993210036,0.1513758665535006,100,2.798884470438951,0.4664807450731585,100,4.768673005455895,0.7947788342426492,100
cooper michael lee,1,-0.01318059825380874,-0.01318059825380874,0,0.16905436828725348,0.16905436828725348,0,0.6796560564164189,0.6796560564164189,0
morales vincent j,1,-0.08075649512302048,-0.08075649512302048,0,0.02016671153674278,0.02016671153674278,0,-0.0682083053792873,-0.0682083053792873,0
spinosa frank anthony,1,0.1343173187605331,0.1343173187605331,100,0.16383765577706685,0.16383765577706685,100,0.8752767151093329,0.8752767151093329,100
mastrocola lauren,1,1.1649482914359803,1.1649482914359803,100,0.0,0.0,100,0.0,0.0,100
nemiroff alex,1,1.5604394028086364,1.5604394028086364,100,0.0,0.0,100,0.0,0.0,100
kelly timothy edwin,2,1.8193226605445743,0.9096613302722871,100,-0.3537997176509798,-0.1768998588254899,100,0.0,0.0,100
souza marcio silva de,3,2.553320165034118,0.8511067216780394,100,-0.5340356560010484,-0.1780118853336828,100,-0.27197994379933765,-0.09065998126644588,100
vitorovic stefan,1,0.7661260656408362,0.7661260656408362,100,0.08252255551449887,0.08252255551449887,100,-0.21729732204127955,-0.21729732204127955,100
souza marcio,2,1.4632558155347668,0.7316279077673834,100,-0.2048719949877595,-0.10243599749387974,100,0.0,0.0,100
pechloff nancy c,3,0.28580818272276676,0.09526939424092225,100,1.681903622105877,0.560634540701959,100,3.3811032241793972,1.1270344080597992,100
wimberly gary m,4,0.24444933100301958,0.061112332750754894,100,0.8649909670118271,0.21624774175295677,100,2.9632231319446167,0.7408057829861542,100
derrickson ralph c,4,0.36070876724210615,0.09017719181052654,100,0.8311832862881623,0.20779582157204057,100,0.6664216355727156,0.1666054088931789,100
matthews brian l,3,0.39083305558800696,0.13027768519600233,66,1.1204707837485148,0.37349026124950496,66,0.9740138319195196,0.3246712773065065,66
lundeen david s,1,0.13707958044825536,0.13707958044825536,100,0.4120901869794426,0.4120901869794426,100,0.8595147182113633,0.8595147182113633,100
hamlin john s,1,-0.05137518150495445,-0.05137518150495445,0,-0.0954852158213922,-0.0954852158213922,0,0.01608715405180426,0.01608715405180426,0
bahl romil,2,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
wimberly gary,1,0.0015701278735919407,0.0015701278735919407,100,0.0,0.0,100,0.0,0.0,100
curling douglas c,1,0.0071280190073489715,0.0071280190073489715,100,-0.08668660179956517,-0.08668660179956517,100,-0.5281674024877369,-0.5281674024877369,100
michaels steven a,3,0.020370001527307998,0.006790000509102666,33,-0.09646450527278524,-0.03215483509092842,33,-0.527042819106891,-0.175680939702297,33
garner brian,2,0.020370001527307998,0.010185000763653999,50,-0.09646450527278524,-0.04823225263639262,50,-0.527042819106891,-0.2635214095534455,50
doman curtis linn,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
thomas eugene vin iv,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
kingma todd w,1,0.0018557712767463667,0.0018557712767463667,100,0.03976670072790732,0.03976670072790732,100,0.0,0.0,100
alford bradley a,1,0.0427372995452493,0.0427372995452493,100,0.06086015487443383,0.06086015487443383,100,0.0,0.0,100
parker geoffrey m,6,-0.09590534502942438,-0.01598422417157073,50,-1.7783474994211714,-0.29639124990352855,50,-2.447398644143232,-0.40789977402387195,50
andersen svend,2,-0.12702867953949,-0.063514339769745,0,-0.044214593258249765,-0.022107296629124883,0,-0.2206909981500483,-0.11034549907502415,0
silcock raymond p,1,0.022352590572677813,0.022352590572677813,100,0.0983515051053417,0.0983515051053417,100,0.0,0.0,100
classon rolf a,2,0.015821279179833284,0.007910639589916642,50,0.09125954640780881,0.045629773203904406,50,-0.08298935033955199,-0.041494675169775994,50
sorota richard s,1,-0.08654920610392382,-0.08654920610392382,0,0.042605393026975344,0.042605393026975344,0,-0.09167968865672628,-0.09167968865672628,0
parker geoffrey m.,1,0.0427372995452493,0.0427372995452493,100,0.06086015487443383,0.06086015487443383,100,0.0,0.0,100
silcock raymond,1,0.022352590572677813,0.022352590572677813,100,0.0983515051053417,0.0983515051053417,100,0.0,0.0,100
gawlick rainer,1,0.09004488892501787,0.09004488892501787,100,0.2199630859783631,0.2199630859783631,100,0.30314232548263176,0.30314232548263176,100
gupta yogesh k,1,0.08524242634250616,0.08524242634250616,100,0.24134249700687518,0.24134249700687518,100,0.3071390116702907,0.3071390116702907,100
folger anthony,1,0.08524242634250616,0.08524242634250616,100,0.24134249700687518,0.24134249700687518,100,0.3071390116702907,0.3071390116702907,100
dheer sanjeev,2,0.19448600262404478,0.09724300131202239,50,0.18927386714058117,0.09463693357029059,50,0.7099513859321407,0.35497569296607034,50
mccallister terry dwight,1,0.07061222621372767,0.07061222621372767,100,0.07632656486666932,0.07632656486666932,100,0.0,0.0,100
dodgen kenneth morris,1,0.26810340986240616,0.26810340986240616,100,0.5491378208970096,0.5491378208970096,100,2.1706894456702446,2.1706894456702446,100
mccormick thomas edward,1,0.1421232708937953,0.1421232708937953,100,0.5385272982733923,0.5385272982733923,100,2.4614725384262153,2.4614725384262153,100
mccallister terry d,1,0.07061222621372767,0.07061222621372767,100,0.07632656486666932,0.07632656486666932,100,0.0,0.0,100
o neill robert e,2,0.052497489189101076,0.026248744594550538,50,0.24746522559681958,0.12373261279840979,50,0.9502258620013281,0.47511293100066404,50
ramser mark r,1,-0.08049172181490441,-0.08049172181490441,0,0.19429019609741263,0.19429019609741263,0,0.8041236240166794,0.8041236240166794,0
deroberts james r,2,-0.06019356312190241,-0.030096781560951205,50,0.08859499202007554,0.04429749601003777,50,0.01761559285857983,0.008807796429289916,50
zazworsky leon,3,0.2631843640350389,0.08772812134501297,66,0.3155576081331752,0.10518586937772506,66,0.47169514850937533,0.15723171616979179,66
bodor robert,1,-0.00020400575138992052,-0.00020400575138992052,0,-0.01142619011981699,-0.01142619011981699,0,0.0,0.0,0
baker arthur richard iii,1,0.03413530353591757,0.03413530353591757,100,0.0024675905665041036,0.0024675905665041036,100,0.0,0.0,100
baker arthur r. iii,1,0.03413530353591757,0.03413530353591757,100,0.0024675905665041036,0.0024675905665041036,100,0.0,0.0,100
combs andrew p,2,0.6072140000129738,0.3036070000064869,50,-0.19627183720087593,-0.09813591860043797,50,0.08356448802569974,0.04178224401284987,50
dier mardi c,1,0.7846740966845863,0.7846740966845863,100,0.43030512419392364,0.43030512419392364,100,0.08356448802569974,0.08356448802569974,100
pierce christopher,1,0.7846740966845863,0.7846740966845863,100,0.43030512419392364,0.43030512419392364,100,0.08356448802569974,0.08356448802569974,100
morosini deborah,1,0.7846740966845863,0.7846740966845863,100,0.43030512419392364,0.43030512419392364,100,0.08356448802569974,0.08356448802569974,100
combs andrew,2,-0.3698630685760199,-0.18493153428800996,0,-1.2549832266651064,-0.6274916133325532,0,0.0,0.0,0
wells jay e,1,0.02930407204272573,0.02930407204272573,100,0.0,0.0,100,0.0,0.0,100
monahan gregory r,1,0.18671322286761594,0.18671322286761594,100,0.2538461584631892,0.2538461584631892,100,0.027272684227033973,0.027272684227033973,100
harrington thomas j,2,0.04739697149895061,0.023698485749475307,50,0.4880341769064357,0.24401708845321785,50,0.4392385583359904,0.2196192791679952,50
wells jay,1,0.02930407204272573,0.02930407204272573,100,0.0,0.0,100,0.0,0.0,100
blunden craig g,2,-0.040885794403041076,-0.020442897201520538,50,-0.07891100279390553,-0.039455501396952766,50,0.39467082435061873,0.19733541217530937,50
thomas william e,3,-0.4663024287074916,-0.1554341429024972,0,-0.5509943341377131,-0.1836647780459044,0,0.4278852239543813,0.14262840798479376,0
carpenter judy a,1,0.0672565981319012,0.0672565981319012,100,0.06194685485538922,0.06194685485538922,100,0.1427728594316754,0.1427728594316754,100
guthrie debbi h,1,0.11604932544617239,0.11604932544617239,100,0.17901231370090845,0.17901231370090845,100,0.5493826666286766,0.5493826666286766,100
nguyen tran bryan,1,0.0758443624644948,0.0758443624644948,100,0.23326085936093763,0.23326085936093763,100,-0.30831523367638486,-0.30831523367638486,100
hipp stephen w,9,0.32159152869540075,0.03573239207726675,44,-0.3933249044273277,-0.04370276715859197,44,-0.2939438370346673,-0.03266042633718526,44
faupel david,1,-0.016853960677187325,-0.016853960677187325,0,0.014981258692901877,0.014981258692901877,0,0.0,0.0,0
passilla michael k,4,-0.023267438719610425,-0.005816859679902606,75,6.879379104115637,1.7198447760289093,75,3.1154977234107575,0.7788744308526894,75
peker lev,1,-0.20332937802289816,-0.20332937802289816,0,-0.03923899282918547,-0.03923899282918547,0,0.0,0.0,0
meniane david,1,-0.20332937802289816,-0.20332937802289816,0,-0.03923899282918547,-0.03923899282918547,0,0.0,0.0,0
jones wendy elizabeth,1,0.17352323714187498,0.17352323714187498,100,0.3258012855197128,0.3258012855197128,100,0.49060538865923253,0.49060538865923253,100
goodman stacey,1,0.01832941132966483,0.01832941132966483,100,0.3294377965024919,0.3294377965024919,100,0.28183043147609027,0.28183043147609027,100
falzon robert m,1,0.09560574042189285,0.09560574042189285,100,-0.3115201505727211,-0.3115201505727211,100,-0.1890736193105963,-0.1890736193105963,100
lowrey charles f,1,0.09560574042189285,0.09560574042189285,100,-0.3115201505727211,-0.3115201505727211,100,-0.1890736193105963,-0.1890736193105963,100
tanji kenneth y,1,0.09560574042189285,0.09560574042189285,100,-0.3115201505727211,-0.3115201505727211,100,-0.1890736193105963,-0.1890736193105963,100
todman michael,1,0.053020601035865395,0.053020601035865395,100,-0.07656505976869525,-0.07656505976869525,100,0.0,0.0,100
ramos eleanor l,5,-0.46740345010408185,-0.09348069002081637,20,-0.8258921127992191,-0.16517842255984383,20,0.5294265877136315,0.1058853175427263,20
palmer ashleigh w,9,0.22912228363182108,0.025458031514646786,55,6.079808538608035,0.6755342820675595,55,9.36806067520244,1.0408956305780488,55
leon francisco,9,1.257142244782366,0.1396824716424851,44,7.367554647753442,0.8186171830837158,44,10.596713428410553,1.177412603156728,44
drechsler andrew t,3,-0.0075150451496101695,-0.0025050150498700566,33,-0.4300523968115131,-0.14335079893717104,33,0.3569199211560661,0.11897330705202203,33
hoitt jason,1,1.1247999572753906,1.1247999572753906,100,1.2183999633789062,1.2183999633789062,100,1.0767999267578126,1.0767999267578126,100
pisano wayne,2,0.35548523989130826,0.17774261994565413,50,5.756997294047725,2.8784986470238625,50,8.538857907811604,4.269428953905802,50
appel peter a,1,-0.11850315560128521,-0.11850315560128521,0,-0.5031184753979285,-0.5031184753979285,0,1.3596674670459423,1.3596674670459423,0
ramos eleanor,1,-0.21705421084187265,-0.21705421084187265,0,-0.3643410812597077,-0.3643410812597077,0,0.0,0.0,0
palmer ashleigh,1,-0.22318839718378597,-0.22318839718378597,0,-0.4420290070405351,-0.4420290070405351,0,0.0,0.0,0
havner ronald l jr,1,0.03799955596530938,0.03799955596530938,100,0.11526059366140122,0.11526059366140122,100,0.5151671794889351,0.5151671794889351,100
pipes kristy m,1,-0.024333979643961574,-0.024333979643961574,0,-0.03945281474686777,-0.03945281474686777,0,0.14902817218593972,0.14902817218593972,0
mcmahon harry t,2,0.438438784778564,0.219219392389282,100,0.23198331601882138,0.11599165800941069,100,0.5809047297586517,0.29045236487932585,100
harrington charles l,1,0.3310603824438865,0.3310603824438865,100,0.23354928057579688,0.23354928057579688,100,0.2782134938965819,0.2782134938965819,100
kolloway michael richard,2,0.44588052236778486,0.22294026118389243,100,0.49500852024307906,0.24750426012153953,100,0.31313494501958855,0.15656747250979428,100
ball george l.,5,0.2226868152406613,0.04453736304813226,60,0.33880656109283686,0.06776131221856738,60,0.2014590468051803,0.04029180936103606,60
smith carey a.,1,0.08055650892134406,0.08055650892134406,100,0.2277580378609014,0.2277580378609014,100,0.0,0.0,100
mcmahon harry t.,1,0.004510849785895149,0.004510849785895149,100,-0.06907247472857252,-0.06907247472857252,100,0.21031854603146743,0.21031854603146743,100
lightspeed venture partners select iv lp,3,0.19017744586156354,0.06339248195385451,66,2.044824990881196,0.681608330293732,66,0.35096749276834616,0.11698916425611539,66
ludlum kenneth e,1,-0.3365122909647286,-0.3365122909647286,0,-0.6706403312238162,-0.6706403312238162,0,-0.5439373274875957,-0.5439373274875957,0
ricci paul a,1,-0.3365122909647286,-0.3365122909647286,0,-0.6706403312238162,-0.6706403312238162,0,-0.5439373274875957,-0.5439373274875957,0
lightspeed venture partners se,3,-1.2096929717438971,-0.403230990581299,0,0.0,0.0,0,0.0,0.0,0
hatfield david m,1,-0.015296352469273407,-0.015296352469273407,0,-0.1687380819202588,-0.1687380819202588,0,-0.5348948610539378,-0.5348948610539378,0
ingalls kerry d,2,-0.7308377495379839,-0.36541887476899193,0,-0.704641369170473,-0.3523206845852365,0,0.0,0.0,0
malin life sciences holdings ltd,5,-1.6824534462447827,-0.33649068924895653,0,-3.4441655685351713,-0.6888331137070343,0,0.0,0.0,0
lloyd marcea bland,1,-0.23981551350266464,-0.23981551350266464,0,-0.3366641074085026,-0.3366641074085026,0,-0.3428132175006344,-0.3428132175006344,0
murphy sean edward,1,-0.23981551350266464,-0.23981551350266464,0,-0.3366641074085026,-0.3366641074085026,0,-0.3428132175006344,-0.3428132175006344,0
ostertag eric,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
malin life sciences holdings l,13,-3.9382814855560855,-0.30294472965816044,0,-8.356697360284196,-0.6428228738680151,0,0.0,0.0,0
ingalls kerry d.,2,-0.7308377495379839,-0.36541887476899193,0,-0.704641369170473,-0.3523206845852365,0,0.0,0.0,0
holley charles m jr,1,0.011730989462445917,0.011730989462445917,100,-0.03688740597010057,-0.03688740597010057,100,0.21480703161266224,0.21480703161266224,100
lowe john e,7,-0.20883417561378864,-0.029833453659112663,28,1.0827499677866788,0.1546785668266684,28,0.7637176918836416,0.1091025274119488,28
adams gary kramer,1,-0.09454788429373413,-0.09454788429373413,0,-0.3591755241708765,-0.3591755241708765,0,0.13843090537987995,0.13843090537987995,0
ferguson james brian,1,0.0049708134852144,0.0049708134852144,100,-0.11097908116335156,-0.11097908116335156,100,0.27912255862881297,0.27912255862881297,100
hendricks william andrew jr,1,0.4858491817968755,0.4858491817968755,100,0.5235849969028076,0.5235849969028076,100,3.231132429831834,3.231132429831834,100
judah janeen s,1,0.4858491817968755,0.4858491817968755,100,0.5235849969028076,0.5235849969028076,100,3.231132429831834,3.231132429831834,100
huff curtis w,4,1.4045850289740205,0.3511462572435051,100,0.8957741755584676,0.2239435438896169,100,5.773537628680947,1.4433844071702369,100
buckner charles oliver,1,0.6113745328944774,0.6113745328944774,100,0.5023697790989607,0.5023697790989607,100,3.2654030556675773,3.2654030556675773,100
cepak tiffany thom,1,0.6113745328944774,0.6113745328944774,100,0.5023697790989607,0.5023697790989607,100,3.2654030556675773,3.2654030556675773,100
conlon michael w,1,0.6113745328944774,0.6113745328944774,100,0.5023697790989607,0.5023697790989607,100,3.2654030556675773,3.2654030556675773,100
selick harold e,1,1.4056886388904255,1.4056886388904255,100,2.2245511181224895,2.2245511181224895,100,3.6152695682589195,3.6152695682589195,100
kalkofen donald a,1,0.6780383346569208,0.6780383346569208,100,2.458421986239232,2.458421986239232,100,3.541577607076629,3.541577607076629,100
patel dinesh v,1,0.6780383346569208,0.6780383346569208,100,2.458421986239232,2.458421986239232,100,3.541577607076629,3.541577607076629,100
gupta suneel,1,0.6780383346569208,0.6780383346569208,100,2.458421986239232,2.458421986239232,100,3.541577607076629,3.541577607076629,100
grant papanek julie,1,0.9572426030115969,0.9572426030115969,100,0.3167539356333084,0.3167539356333084,100,0.0689354240159991,0.0689354240159991,100
lv management group llc,1,0.9572426030115969,0.9572426030115969,100,0.3167539356333084,0.3167539356333084,100,0.0689354240159991,0.0689354240159991,100
tcv ix cycle lp,4,0.3360965605695715,0.08402414014239287,75,-2.376231644705204,-0.594057911176301,75,-2.5896557441677457,-0.6474139360419364,75
tcv x cycle lp,3,0.6782453384872039,0.22608177949573463,100,-1.6576365921467167,-0.5525455307155722,100,-2.5896557441677457,-0.8632185813892486,100
"tcv ix cycle, l.p.",1,-0.3421487779176325,-0.3421487779176325,0,-0.7185950525584874,-0.7185950525584874,0,0.0,0.0,0
"tcv x cycle, l.p.",1,-0.3421487779176325,-0.3421487779176325,0,-0.7185950525584874,-0.7185950525584874,0,0.0,0.0,0
clarke michael w,11,0.9793434140189217,0.0890312194562656,90,2.3071119372650055,0.20973744884227322,90,2.230666855949865,0.20278789599544228,90
turner jeffrey f,2,0.14140837387109068,0.07070418693554534,50,0.292750967104362,0.146375483552181,50,0.08778170158117612,0.04389085079058806,50
tamburro james a,2,0.14140837387109068,0.07070418693554534,50,0.292750967104362,0.146375483552181,50,0.08778170158117612,0.04389085079058806,50
mote steven r,4,0.3319838293216137,0.08299595733040342,75,0.633134732544753,0.15828368313618826,75,0.552397156621741,0.13809928915543526,75
wheatley robert c,3,0.2299369329667887,0.0766456443222629,66,0.4648206780768481,0.15494022602561605,66,0.19875418772198222,0.06625139590732741,66
snead george p,3,0.30121462789620806,0.10040487596540269,66,0.3992885082734189,0.13309616942447297,66,0.08778170158117612,0.029260567193725374,66
granger mark l,2,0.14140837387109068,0.07070418693554534,50,0.292750967104362,0.146375483552181,50,0.08778170158117612,0.04389085079058806,50
albertine mona d,3,0.30121462789620806,0.10040487596540269,66,0.3992885082734189,0.13309616942447297,66,0.08778170158117612,0.029260567193725374,66
lehman kenneth r,1,-0.01061945871978593,-0.01061945871978593,0,0.2867256386220875,0.2867256386220875,0,0.4884955230899317,0.4884955230899317,0
davis wallace scott,4,0.7515786185415021,0.18789465463537552,75,3.034117904437686,0.7585294761094215,75,6.498649628903701,1.6246624072259253,75
stangl rolf,4,0.5364980205134238,0.13412450512835594,75,0.15651364250443028,0.03912841062610757,75,-0.3998741928971814,-0.09996854822429535,75
hugli allen p,5,0.8145667563644023,0.16291335127288048,80,0.18497099337053183,0.03699419867410637,80,-0.24122267747361248,-0.0482445354947225,80
levenda tim a,1,0.12681514320347792,0.12681514320347792,100,0.0,0.0,100,0.0,0.0,100
wulf eric,1,0.014548943979174936,0.014548943979174936,100,0.0,0.0,100,0.0,0.0,100
rich jonathan d,4,0.4390937673260157,0.10977344183150392,100,0.183706002633116,0.045926500658279,100,-0.1014377325342782,-0.02535943313356955,100
king michael jack,4,-0.35969045285630785,-0.08992261321407696,0,-0.7558057749388307,-0.18895144373470768,0,-1.462595741361848,-0.365648935340462,0
baker leighanne g,1,0.2627795400608706,0.2627795400608706,100,0.183706002633116,0.183706002633116,100,-0.1014377325342782,-0.1014377325342782,100
mcgrath john t,1,0.2627795400608706,0.2627795400608706,100,0.183706002633116,0.183706002633116,100,-0.1014377325342782,-0.1014377325342782,100
rooney john p,1,0.2627795400608706,0.2627795400608706,100,0.183706002633116,0.183706002633116,100,-0.1014377325342782,-0.1014377325342782,100
ragen michael,1,0.2627795400608706,0.2627795400608706,100,0.183706002633116,0.183706002633116,100,-0.1014377325342782,-0.1014377325342782,100
hugli allen,4,0.8153007858139355,0.20382519645348388,100,0.0,0.0,100,0.0,0.0,100
levenda tim a.,1,0.12681514320347792,0.12681514320347792,100,0.0,0.0,100,0.0,0.0,100
berg mark stephen,1,-0.2878289509801984,-0.2878289509801984,0,0.8766447352942007,0.8766447352942007,0,0.2335526470579931,0.2335526470579931,0
blackwell pryor,1,0.10032566579201997,0.10032566579201997,100,-0.04039093314823975,-0.04039093314823975,100,0.25211718799411664,0.25211718799411664,100
knapp laurie h,5,0.5901323010043118,0.11802646020086235,80,1.2508302260445607,0.25016604520891217,80,2.608985229583633,0.5217970459167266,80
cousins frank g jr,1,0.07327581033128507,0.07327581033128507,100,-0.24655176864651093,-0.24655176864651093,100,-0.2517241362300697,-0.2517241362300697,100
mansfield david p,1,-0.02061855014602753,-0.02061855014602753,0,0.05154637536506883,0.05154637536506883,0,-0.007835001367840752,-0.007835001367840752,0
bosen john k,2,-0.04339563343542917,-0.021697816717714584,0,0.4426885160755033,0.22134425803775165,0,0.5808916181413144,0.2904458090706572,0
withee charles f,1,0.0024999870504441215,0.0024999870504441215,100,0.11249995934441759,0.11249995934441759,100,0.32187488367986145,0.32187488367986145,100
tatro wayne s,1,0.13021594375279227,0.13021594375279227,100,0.25179862998237074,0.25179862998237074,100,0.4568345443447601,0.4568345443447601,100
nasella henry j,3,0.08437248393852503,0.028124161312841678,33,-0.384623471514509,-0.12820782383816967,33,-0.6588238431447049,-0.21960794771490164,33
nasella henry,1,-0.058638138127526086,-0.058638138127526086,0,-0.37331674796745595,-0.37331674796745595,0,0.0,0.0,0
brodsky michael b,2,-0.44947057837313065,-0.22473528918656532,0,-0.06410250532086098,-0.03205125266043049,0,-0.4791666475626132,-0.2395833237813066,0
towe steven mark,1,-0.26517576095133427,-0.26517576095133427,0,0.0,0.0,0,0.0,0.0,0
wolfe chris adams,5,0.12412556600635982,0.024825113201271964,80,0.21762271884074277,0.04352454376814856,80,-1.41404425454651,-0.28280885090930197,80
frumberg charles,2,-0.09002490184577358,-0.04501245092288679,50,0.25197884151410366,0.12598942075705183,50,-0.4403496338713047,-0.22017481693565236,50
cannell capital l l c,15,0.702303303632027,0.046820220242135134,73,-0.27496735488318186,-0.018331156992212123,73,0.1993598836421244,0.01329065890947496,73
formant christopher m,1,-0.13194447893787176,-0.13194447893787176,0,-0.006944520329984546,-0.006944520329984546,0,-0.40798611973446797,-0.40798611973446797,0
emancipation management l l c,10,0.6958393083812756,0.06958393083812756,60,1.7713989204778595,0.17713989204778596,60,2.880400098505001,0.2880400098505001,60
miller lloyd ivan iii,13,0.30478066655525926,0.023444666658096865,69,2.1411519869749394,0.16470399899807225,69,4.4106348255973185,0.3392796019690245,69
brodsky michael,2,-0.5177010110439924,-0.2588505055219962,0,0.0,0.0,0,0.0,0.0,0
knepp brian l,14,0.07190179092196493,0.00513584220871178,50,0.060127455696344506,0.0042948182640246075,50,0.060565989982490485,0.004326142141606463,50
grafmyre richard a,9,-0.2559596830032971,-0.02843996477814412,44,-0.3125691925719425,-0.03472991028577139,44,0.019968516860399084,0.0022187240955998983,44
kranich charles e ii,18,0.3355293279887338,0.018640518221596323,61,-0.015474492783492708,-0.0008596940435273726,61,0.11196180763891073,0.006220100424383929,61
brewer daniel k,4,-0.1488920124784196,-0.0372230031196049,50,-0.24771451763619476,-0.06192862940904869,50,0.07142854992278024,0.01785713748069506,50
neher robert,1,-0.024081102365313748,-0.024081102365313748,0,0.0,0.0,0,0.0,0.0,0
furey james m ii,2,0.12301207491207893,0.06150603745603946,50,0.030750293314382907,0.015375146657191453,50,0.13649018113966999,0.06824509056983499,50
nackley john g sr,7,-0.05120873407659712,-0.007315533439513875,28,-0.10198904008593136,-0.014569862869418766,28,0.00040950978094155693,5.8501397277365276e-05,28
kluger joseph e,1,-0.0021044252494745357,-0.0021044252494745357,0,-0.0235690008648092,-0.0235690008648092,0,0.0,0.0,0
kephart cameron w,3,-0.12357940488033575,-0.04119313496011192,66,-0.5546135085544714,-0.18487116951815716,66,-0.18041406180073286,-0.060138020600244285,66
hawbaker d michael,4,0.04273426078484352,0.01068356519621088,50,-0.16863521324069902,-0.042158803310174756,50,0.39666750921308264,0.09916687730327066,50
edwards william,5,-0.7432973851286031,-0.14865947702572063,20,-0.25808580029379935,-0.05161716005875987,20,0.11901088827755935,0.023802177655511868,20
karas michelle m,1,-0.1020044916571979,-0.1020044916571979,0,0.12071264999448611,0.12071264999448611,0,0.14654783502768756,0.14654783502768756,0
miller robert q,1,-0.19281970593440076,-0.19281970593440076,0,-0.17305368120580744,-0.17305368120580744,0,0.06292857637472975,0.06292857637472975,0
young karen s,1,-0.2189832929680129,-0.2189832929680129,0,-0.2623533373957442,-0.2623533373957442,0,-0.012442178619373821,-0.012442178619373821,0
kephart cameron,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0
